date,victims_isr,occurrence,victims_pal,occurrence_pal,lnvic,lnvic_pal,lnvic_t_y,lnvic_pal_y,occurrence_t_y,occurrence_pal_t_y,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,high_intensity,month,year,dow,monthyear,daily_woi,daily_woi_nc,daily_woi_c,any_conflict_news,length_conflict_news,num_conflict_news,all_nonconf_min,conflict_searches,major_political_event,fifa_event,lead_maj_events,lead_disaster,length_conflict_news_t_t_1
2001-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1,1,1,1,1,1,1,1,1.0,7.0,2001.0,Saturday,2001-07,6.41666666666667,6.41666666666667,6.75438596491228,0.0,0.0,37.0,28.5,,0.0,0.0,0.0,0.0,2.0
2001-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,7.0,2001.0,Sunday,2001-07,5.16666666666667,5.16666666666667,6.03896103896104,1.0,3.0,13.0,25.6666666666667,,0.0,0.0,0.0,0.0,3.0
2001-07-16,0.0,0.0,2.0,1.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0,1,0,1,1,0,1,1,1.0,7.0,2001.0,Monday,2001-07,4.666666666666664,4.666666666666664,5.157967032967029,1.0,2.0,43.0,27.0,,0.0,0.0,0.0,0.0,5.0
2001-07-17,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,1.6094379124341005,1.0986122886681098,1,1,0,1,1,1,1,1,1.0,7.0,2001.0,Tuesday,2001-07,5.5,5.5,5.944580747582624,1.0,0.666666666666667,42.0,27.75,,0.0,0.0,0.0,0.0,2.666666666666667
2001-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,1,1,1.0,7.0,2001.0,Wednesday,2001-07,4.91666666666667,4.91666666666667,5.236686390532545,0.0,0.0,38.0,28.1666666666667,,0.0,0.0,0.0,0.0,0.666666666666667
2001-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,7.0,2001.0,Thursday,2001-07,5.16666666666667,5.16666666666667,5.502958579881655,0.0,0.0,41.0,28.1666666666667,,0.0,0.0,0.0,0.0,0.0
2001-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,7.0,2001.0,Friday,2001-07,6.75,6.75,7.46565934065934,1.0,2.16666666666667,37.0,27.0,,0.0,0.0,0.0,0.0,2.16666666666667
2001-07-21,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1,1.0,7.0,2001.0,Saturday,2001-07,6.083333333333335,6.083333333333335,6.424148606811145,0.0,0.0,30.0,28.41666666666665,,0.0,0.0,0.0,0.0,2.16666666666667
2001-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1,1.0,7.0,2001.0,Sunday,2001-07,5.833333333333335,5.833333333333335,6.4411764705882355,1.0,2.66666666666667,39.0,27.0833333333333,,0.0,0.0,0.0,0.0,2.66666666666667
2001-07-23,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,1,1.0,7.0,2001.0,Monday,2001-07,5.583333333333335,5.583333333333335,5.964180050718509,0.0,0.0,41.0,28.08333333333335,,0.0,0.0,0.0,0.0,2.66666666666667
2001-07-24,0.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,1,1,1,1,0,0,1,1.0,7.0,2001.0,Tuesday,2001-07,5.25,5.25,5.5421769643594345,0.0,0.0,40.0,28.4166666666667,,0.0,0.0,0.0,0.0,0.0
2001-07-25,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1,1,0,1,1,1,0,1,1.0,7.0,2001.0,Wednesday,2001-07,5.0,5.0,5.341293322062555,0.0,0.0,43.0,28.08333333333335,,0.0,0.0,0.0,0.0,0.0
2001-07-26,0.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,1,1,1,1,0,1,1,1.0,7.0,2001.0,Thursday,2001-07,4.08333333333333,4.08333333333333,4.355230715040505,1.0,0.333333333333333,44.0,28.0833333333333,,0.0,0.0,0.0,0.0,0.333333333333333
2001-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,1,1,1,1,1,1.0,7.0,2001.0,Friday,2001-07,5.416666666666665,5.416666666666665,5.786016202888344,0.0,0.0,38.0,28.0833333333333,,0.0,0.0,0.0,0.0,0.333333333333333
2001-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,7.0,2001.0,Saturday,2001-07,5.58333333333333,5.58333333333333,5.895252837977295,0.0,0.0,35.0,28.41666666666665,,0.0,0.0,0.0,0.0,0.0
2001-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,7.0,2001.0,Sunday,2001-07,4.166666666666665,4.166666666666665,4.749637155297535,1.0,4.33333333333333,38.0,26.25,,0.0,0.0,0.0,0.0,4.33333333333333
2001-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,7.0,2001.0,Monday,2001-07,5.083333333333335,5.083333333333335,5.678571428571431,1.0,2.66666666666667,42.0,26.91666666666665,,0.0,0.0,0.0,0.0,7.0
2001-07-31,10.0,1.0,0.0,0.0,2.3978952727983707,0.0,2.3978952727983707,0.0,1,0,0,1,1,0,1,0,1.0,7.0,2001.0,Tuesday,2001-07,4.666666666666665,4.666666666666665,5.27122641509434,1.0,3.66666666666667,43.0,26.58333333333335,,0.0,0.0,0.0,0.0,6.33333333333334
2001-08-01,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,2.4849066497880004,0.0,1,0,1,1,1,0,1,1,1.0,8.0,2001.0,Wednesday,2001-08,6.08333333333333,6.08333333333333,6.479289940828405,1.0,0.333333333333333,41.0,28.1666666666667,,0.0,0.0,0.0,0.0,4.000000000000003
2001-08-02,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1,1.0,8.0,2001.0,Thursday,2001-08,6.916666666666665,6.916666666666665,7.41071428571429,1.0,0.166666666666667,41.0,28.0,,0.0,0.0,0.0,0.0,0.5
2001-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,0,1,1.0,8.0,2001.0,Friday,2001-08,4.333333333333335,4.333333333333335,4.608193277310925,0.0,0.0,42.0,28.16666666666665,,0.0,0.0,0.0,0.0,0.166666666666667
2001-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,1.0,8.0,2001.0,Saturday,2001-08,4.583333333333335,4.583333333333335,5.068548855582665,1.0,2.66666666666667,34.0,26.83333333333335,,0.0,0.0,0.0,0.0,2.66666666666667
2001-08-05,3.0,1.0,1.0,1.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,1,1,0,1,1,0,0,1,1.0,8.0,2001.0,Sunday,2001-08,4.333333333333335,4.333333333333335,5.0,1.0,4.66666666666667,34.0,26.0,,0.0,0.0,0.0,0.0,7.333333333333339
2001-08-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,1,1,1,1,1,1,0,1,1.0,8.0,2001.0,Monday,2001-08,4.75,4.75,5.37396449704142,1.0,3.33333333333333,42.0,26.58333333333335,,0.0,0.0,0.0,0.0,8.0
2001-08-07,0.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,1,1,0,1,1,1.0,8.0,2001.0,Tuesday,2001-08,5.5,5.5,5.87436601859679,1.0,0.666666666666667,42.0,28.08333333333335,,0.0,0.0,0.0,0.0,3.999999999999997
2001-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,1,1,1,1,1,1.0,8.0,2001.0,Wednesday,2001-08,5.08333333333333,5.08333333333333,5.525854513584575,0.0,0.0,38.0,27.58333333333335,,0.0,0.0,0.0,0.0,0.666666666666667
2001-08-09,0.0,0.0,14.0,1.0,0.0,2.70805020110221,0.0,2.70805020110221,0,1,0,1,1,0,1,1,1.0,8.0,2001.0,Thursday,2001-08,8.0,8.0,9.678040726472185,1.0,7.0,32.0,24.66666666666665,,0.0,0.0,0.0,0.0,7.0
2001-08-10,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,2.70805020110221,1,1,0,1,1,1,1,0,1.0,8.0,2001.0,Friday,2001-08,6.83333333333333,6.83333333333333,8.24595786379226,1.0,1446.33333333333,39.0,25.0,,0.0,0.0,0.0,0.0,1453.33333333333
2001-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,0,1.0,8.0,2001.0,Saturday,2001-08,5.0,5.0,5.32544378698225,0.0,0.0,39.0,28.1666666666667,,0.0,0.0,0.0,0.0,1446.33333333333
2001-08-12,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,0,1.0,8.0,2001.0,Sunday,2001-08,3.083333333333335,3.083333333333335,3.545699583435435,1.0,4.33333333333333,35.0,26.08333333333335,,0.0,0.0,0.0,0.0,4.33333333333333
2001-08-13,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1,1.0,8.0,2001.0,Monday,2001-08,5.583333333333335,5.583333333333335,6.157894736842104,1.0,2.83333333333333,43.0,27.16666666666665,,0.0,0.0,0.0,0.0,7.166666666666661
2001-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1,1.0,8.0,2001.0,Tuesday,2001-08,6.666666666666665,6.666666666666665,7.30963611859838,1.0,2.33333333333333,41.0,27.25,,0.0,0.0,0.0,0.0,5.16666666666666
2001-08-15,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,1,1.0,8.0,2001.0,Wednesday,2001-08,5.25,5.25,5.646920444824641,1.0,0.333333333333333,43.0,27.91666666666665,,0.0,0.0,0.0,0.0,2.666666666666663
2001-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1,1.0,8.0,2001.0,Thursday,2001-08,5.5,5.5,5.823529411764705,0.0,0.0,37.0,28.3333333333333,,0.0,0.0,0.0,0.0,0.333333333333333
2001-08-17,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,0,1,1.0,8.0,2001.0,Friday,2001-08,4.916666666666665,4.916666666666665,5.4532967032967,1.0,2.16666666666667,43.0,27.0,,0.0,0.0,0.0,0.0,2.16666666666667
2001-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,0,1,1.0,8.0,2001.0,Saturday,2001-08,5.333333333333335,5.333333333333335,5.73744619799139,0.0,0.0,37.0,27.8333333333333,,0.0,0.0,0.0,0.0,2.16666666666667
2001-08-19,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,1,0,0,1,1,0,0,1,1.0,8.0,2001.0,Sunday,2001-08,5.5,5.5,6.51315789473684,1.0,2.66666666666667,20.0,25.3333333333333,,0.0,0.0,0.0,0.0,2.66666666666667
2001-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,1,1.0,8.0,2001.0,Monday,2001-08,5.333333333333335,5.333333333333335,5.70917336923786,1.0,0.5,40.0,28.0,,0.0,0.0,0.0,0.0,3.16666666666667
2001-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,1.0,8.0,2001.0,Tuesday,2001-08,5.833333333333335,5.833333333333335,6.158926728586175,0.0,0.0,38.0,28.41666666666665,,0.0,0.0,0.0,0.0,0.5
2001-08-22,6.0,1.0,0.0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,1,0,0,1,1,0,0,1,1.0,8.0,2001.0,Wednesday,2001-08,6.5,6.5,7.131211180124225,1.0,2.000000000000003,44.0,27.41666666666665,,0.0,0.0,0.0,0.0,2.000000000000003
2001-08-23,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,2.0794415416798357,0.0,1,0,1,1,1,0,0,1,1.0,8.0,2001.0,Thursday,2001-08,6.25,6.25,6.7365269461077855,1.0,0.5,42.0,27.8333333333333,,0.0,0.0,0.0,0.0,2.500000000000003
2001-08-24,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,0,1.0,8.0,2001.0,Friday,2001-08,6.66666666666667,6.66666666666667,7.100591715976336,0.0,0.0,40.0,28.1666666666667,,0.0,0.0,0.0,0.0,0.5
2001-08-25,0.0,0.0,6.0,1.0,0.0,1.9459101490553132,1.0986122886681098,1.9459101490553132,1,1,1,1,1,0,0,0,1.0,8.0,2001.0,Saturday,2001-08,2.66666666666667,2.66666666666667,3.05732484076433,1.0,2.5,18.0,26.1666666666667,,0.0,0.0,0.0,0.0,2.5
2001-08-26,2.0,1.0,1.0,1.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,2.0794415416798357,1,1,0,1,1,1,0,0,1.0,8.0,2001.0,Sunday,2001-08,,,,,,,,,0.0,0.0,0.0,0.0,
2001-08-27,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,1,1,1,1,1,1,1,0,1.0,8.0,2001.0,Monday,2001-08,4.58333333333333,4.58333333333333,5.484193677470989,1.0,4.16666666666666,37.0,25.0,,0.0,0.0,0.0,0.0,
2001-08-28,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,1,1,1,1,1,1,1,0,1.0,8.0,2001.0,Tuesday,2001-08,4.91666666666667,4.91666666666667,5.7075471698113205,1.0,5.33333333333334,35.0,25.75,,0.0,0.0,0.0,0.0,9.5
2001-08-29,4.0,1.0,1.0,1.0,1.6094379124341005,0.6931471805599453,1.9459101490553132,0.6931471805599453,1,1,1,1,1,0,1,0,1.0,8.0,2001.0,Wednesday,2001-08,4.0,4.0,4.3920278637770895,1.0,2.66666666666667,42.0,26.8333333333333,,0.0,0.0,0.0,0.0,8.00000000000001
2001-08-30,3.0,1.0,1.0,1.0,1.3862943611198906,0.6931471805599453,2.0794415416798357,1.0986122886681098,1,1,1,1,1,1,1,0,1.0,8.0,2001.0,Thursday,2001-08,6.0,6.0,6.42667328065762,1.0,0.333333333333333,37.0,28.0,,0.0,0.0,0.0,0.0,3.000000000000003
2001-08-31,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341005,0.6931471805599453,1,1,1,1,1,1,1,0,1.0,8.0,2001.0,Friday,2001-08,5.66666666666667,5.66666666666667,6.074832583354005,1.0,0.333333333333333,42.0,28.0,,0.0,0.0,0.0,0.0,0.666666666666666
2001-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,0,1.0,9.0,2001.0,Saturday,2001-09,5.16666666666667,5.16666666666667,5.50295857988166,1.0,0.166666666666667,21.0,28.1666666666667,,0.0,0.0,0.0,0.0,0.5
2001-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,9.0,2001.0,Sunday,2001-09,5.083333333333335,5.083333333333335,5.883861361568365,1.0,4.83333333333333,39.0,25.9166666666667,,0.0,0.0,0.0,0.0,4.999999999999997
2001-09-03,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1,1.0,9.0,2001.0,Monday,2001-09,4.75,4.75,5.07396449704142,1.0,0.5,44.0,28.08333333333335,,0.0,0.0,0.0,0.0,5.33333333333333
2001-09-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1,1.0,9.0,2001.0,Tuesday,2001-09,3.833333333333335,3.833333333333335,4.211431742508325,1.0,1.833333333333337,42.0,27.41666666666665,,0.0,0.0,0.0,0.0,2.333333333333337
2001-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,9.0,2001.0,Wednesday,2001-09,6.333333333333335,6.333333333333335,6.69780961278937,0.0,0.0,37.0,28.33333333333335,,0.0,0.0,0.0,0.0,1.833333333333337
2001-09-06,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1,1.0,9.0,2001.0,Thursday,2001-09,4.25,4.25,4.72154542290289,1.0,2.5,44.0,26.83333333333335,,0.0,0.0,0.0,0.0,2.5
2001-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,1,1.0,9.0,2001.0,Friday,2001-09,6.583333333333335,6.583333333333335,7.00501253132832,0.0,0.0,37.0,28.25,,0.0,0.0,0.0,0.0,2.5
2001-09-08,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,0,1,1.0,9.0,2001.0,Saturday,2001-09,5.33333333333333,5.33333333333333,5.5813953488372094,0.0,0.0,18.0,28.6666666666667,,0.0,0.0,0.0,0.0,0.0
2001-09-09,1.0,1.0,5.0,1.0,0.6931471805599453,1.791759469228055,1.3862943611198906,1.791759469228055,1,1,1,1,1,0,0,1,1.0,9.0,2001.0,Sunday,2001-09,1.0,1.0,1.25874125874126,1.0,4.16666666666667,20.0,23.8333333333333,,0.0,0.0,0.0,0.0,4.16666666666667
2001-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1,1,1,1,1,1,0,1,1.0,9.0,2001.0,Monday,2001-09,6.0,6.0,6.385504201680675,1.0,0.5,37.0,28.16666666666665,,0.0,0.0,0.0,0.0,4.66666666666667
2001-09-11,3.0,1.0,2.0,1.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1,1,0,1,1,0,1,1,1.0,9.0,2001.0,Tuesday,2001-09,1415.83333333333,1415.83333333333,30.0,0.0,0.0,2.0,1415.83333333333,,0.0,0.0,0.0,0.0,0.5
2001-09-12,9.0,1.0,1.0,1.0,2.302585092994046,0.6931471805599453,2.5649493574615367,1.3862943611198906,1,1,1,1,1,1,1,1,1.0,9.0,2001.0,Wednesday,2001-09,31.25,31.25,30.0,0.0,0.0,4.0,31.25,,0.0,0.0,0.0,0.0,0.0
2001-09-13,6.0,1.0,0.0,0.0,1.9459101490553132,0.0,2.772588722239781,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,9.0,2001.0,Thursday,2001-09,30.0833333333333,30.0833333333333,30.0,0.0,0.0,4.0,30.0833333333333,,0.0,0.0,0.0,0.0,0.0
2001-09-14,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,2.3978952727983707,0.0,1,0,1,1,1,0,1,0,1.0,9.0,2001.0,Friday,2001-09,723.1666666666666,723.1666666666666,30.0,0.0,0.0,4.0,723.1666666666666,,0.0,0.0,0.0,0.0,0.0
2001-09-15,2.0,1.0,1.0,1.0,1.0986122886681098,0.6931471805599453,1.9459101490553132,0.6931471805599453,1,1,1,1,1,0,1,0,1.0,9.0,2001.0,Saturday,2001-09,7.166666666666665,7.166666666666665,7.326068598155125,0.0,0.0,17.0,29.25,,0.0,0.0,0.0,0.0,0.0
2001-09-16,2.0,1.0,1.0,1.0,1.0986122886681098,0.6931471805599453,1.6094379124341005,1.0986122886681098,1,1,1,1,1,1,1,0,1.0,9.0,2001.0,Sunday,2001-09,9.66666666666665,9.66666666666665,10.09915966386553,0.0,0.0,20.0,28.75,,0.0,0.0,0.0,0.0,0.0
2001-09-17,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,1.9459101490553132,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,9.0,2001.0,Monday,2001-09,12.5,12.5,13.2946235810293,0.0,0.0,24.0,28.25,,0.0,0.0,0.0,0.0,0.0
2001-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,1,1,1.0,9.0,2001.0,Tuesday,2001-09,8.0,8.0,8.441692466460266,1.0,0.666666666666666,35.0,28.41666666666665,,0.0,0.0,0.0,0.0,0.666666666666666
2001-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,9.0,2001.0,Wednesday,2001-09,6.58333333333333,6.58333333333333,6.92982456140351,0.0,0.0,31.0,28.5,,0.0,0.0,0.0,0.0,0.666666666666666
2001-09-20,2.0,1.0,1.0,1.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1,1,0,1,1,0,1,1,1.0,9.0,2001.0,Thursday,2001-09,7.75,7.75,8.36085746896847,0.0,0.0,32.0,27.9166666666667,,0.0,0.0,0.0,0.0,0.0
2001-09-21,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,9.0,2001.0,Friday,2001-09,9.583333333333314,9.583333333333314,10.083447332421343,0.0,0.0,31.0,28.5,,0.0,0.0,0.0,0.0,0.0
2001-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1,1.0,9.0,2001.0,Saturday,2001-09,,,,,,,,,0.0,0.0,0.0,0.0,
2001-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,9.0,2001.0,Sunday,2001-09,6.583333333333335,6.583333333333335,6.924685481128865,0.0,0.0,27.0,28.5833333333333,,0.0,0.0,0.0,1.0,
2001-09-24,0.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,1,1,0,1,1,1.0,9.0,2001.0,Monday,2001-09,7.0,7.0,7.361491108071135,0.0,0.0,34.0,28.5,,0.0,0.0,0.0,0.0,0.0
2001-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,1,1,1,1,1,1.0,9.0,2001.0,Tuesday,2001-09,11.25,11.25,11.9822485207101,0.0,0.0,35.0,28.1666666666667,,0.0,0.0,0.0,0.0,0.0
2001-09-26,5.0,1.0,1.0,1.0,1.791759469228055,0.6931471805599453,1.791759469228055,0.6931471805599453,1,1,0,1,1,0,1,1,1.0,9.0,2001.0,Wednesday,2001-09,5.66666666666667,5.66666666666667,6.051880811496201,0.0,0.0,40.0,28.08333333333335,,0.0,0.0,0.0,0.0,0.0
2001-09-27,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,2.0794415416798357,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,9.0,2001.0,Thursday,2001-09,11.16666666666665,11.16666666666665,5.6255604643180215,1.0,0.333333333333333,39.0,748.1666666666683,,0.0,0.0,0.0,0.0,0.333333333333333
2001-09-28,6.0,1.0,0.0,0.0,1.9459101490553132,0.0,2.1972245773362196,0.0,1,0,1,1,1,0,1,1,1.0,9.0,2001.0,Friday,2001-09,10.91666666666665,10.91666666666665,11.7058781844595,1.0,0.333333333333333,34.0,28.0,,0.0,0.0,0.0,0.0,0.666666666666666
2001-09-29,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,2.302585092994046,0.0,1,0,1,1,1,0,1,1,1.0,9.0,2001.0,Saturday,2001-09,,,,,,,,,0.0,0.0,0.0,0.0,
2001-09-30,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1,1.0,9.0,2001.0,Sunday,2001-09,5.83333333333333,5.83333333333333,6.17647058823529,0.0,0.0,19.0,28.3333333333333,,0.0,0.0,0.0,0.0,
2001-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2001.0,Monday,2001-10,8.250000000000014,8.250000000000014,8.753567699269045,1.0,0.666666666666667,38.0,28.25,,0.0,0.0,0.0,0.0,0.666666666666667
2001-10-02,2.0,1.0,2.0,1.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1,1,0,1,1,0,1,1,1.0,10.0,2001.0,Tuesday,2001-10,8.33333333333333,8.33333333333333,8.846501914375214,1.0,0.666666666666667,37.0,28.25,,0.0,0.0,0.0,0.0,1.333333333333334
2001-10-03,6.0,1.0,0.0,0.0,1.9459101490553132,0.0,2.1972245773362196,1.0986122886681098,1,1,1,1,1,1,1,1,1.0,10.0,2001.0,Wednesday,2001-10,6.583333333333335,6.583333333333335,7.09580838323353,1.0,0.833333333333333,35.0,27.8333333333333,,0.0,0.0,0.0,0.0,1.5
2001-10-04,1.0,1.0,3.0,1.0,0.6931471805599453,1.3862943611198906,2.0794415416798357,1.3862943611198906,1,1,1,1,1,0,1,1,1.0,10.0,2001.0,Thursday,2001-10,5.333333333333335,5.333333333333335,5.680473372781065,1.0,0.5,39.0,28.1666666666667,,0.0,0.0,0.0,0.0,1.333333333333333
2001-10-05,5.0,1.0,1.0,1.0,1.791759469228055,0.6931471805599453,1.9459101490553132,1.6094379124341005,1,1,1,1,1,1,1,1,1.0,10.0,2001.0,Friday,2001-10,5.333333333333335,5.333333333333335,6.08580699435164,1.0,4.0,37.0,26.33333333333335,,0.0,0.0,0.0,0.0,4.5
2001-10-06,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,2.0794415416798357,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,10.0,2001.0,Saturday,2001-10,,,,,,,,,0.0,0.0,0.0,0.0,
2001-10-07,2.0,1.0,1.0,1.0,1.0986122886681098,0.6931471805599453,1.6094379124341005,0.6931471805599453,1,1,1,1,1,0,1,1,1.0,10.0,2001.0,Sunday,2001-10,12.75,12.75,13.84452027444005,1.0,1.66666666666667,24.0,27.6666666666667,,0.0,0.0,0.0,0.0,
2001-10-08,5.0,1.0,0.0,0.0,1.791759469228055,0.0,2.0794415416798357,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,10.0,2001.0,Monday,2001-10,11.749999999999986,11.749999999999986,12.332147621164964,0.0,0.0,33.0,28.5,,0.0,0.0,0.0,0.0,1.66666666666667
2001-10-09,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2001.0,Tuesday,2001-10,9.999999999999986,9.999999999999986,10.4841890513431,0.0,0.0,30.0,28.5833333333333,,0.0,0.0,0.0,0.0,0.0
2001-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,10.0,2001.0,Wednesday,2001-10,7.5,7.5,7.933970099667775,0.0,0.0,35.0,28.33333333333335,,0.0,0.0,0.0,0.0,0.0
2001-10-11,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,1,1.0,10.0,2001.0,Thursday,2001-10,10.75,10.75,11.3482972136223,0.0,0.0,33.0,28.41666666666665,,0.0,0.0,0.0,0.0,0.0
2001-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2001.0,Friday,2001-10,13.08333333333335,13.08333333333335,13.71829309758585,0.0,0.0,27.0,28.5833333333333,,0.0,0.0,0.0,0.0,0.0
