date_parsed,program_title,station,top3_nonconf_min,all_nonconf_min,news_pressure_uncorrected,news_pressure_corrected,conflict_any,conflict_total_min,n_stories
2008-01-11,ABC Evening News,ABC,5.5,28.66666666666667,5.5,5.755813953488371,0.0,0.0,20.0
2008-01-11,CBS Evening News,CBS,5.333333333333334,28.500000000000004,5.333333333333334,5.614035087719299,0.0,0.0,19.0
2008-01-12,ABC Evening News,ABC,9.5,28.5,9.5,10.0,0.0,0.0,16.0
2008-01-12,CBS Evening News,CBS,4.833333333333333,28.166666666666664,4.833333333333333,5.14792899408284,0.0,0.0,16.0
2008-01-13,ABC Evening News,ABC,6.333333333333334,28.333333333333332,6.333333333333334,6.7058823529411775,0.0,0.0,17.0
2008-01-14,ABC Evening News,ABC,6.0,28.833333333333332,6.0,6.242774566473988,0.0,0.0,17.0
2008-01-14,CBS Evening News,CBS,6.833333333333334,28.33333333333334,6.833333333333334,7.235294117647058,0.0,0.0,20.0
2008-01-15,ABC Evening News,ABC,6.0,28.66666666666667,6.0,6.279069767441859,0.0,0.0,20.0
2008-01-15,CBS Evening News,CBS,10.0,28.666666666666668,10.0,10.465116279069766,0.0,0.0,17.0
2008-01-16,ABC Evening News,ABC,9.333333333333334,28.5,9.333333333333334,9.824561403508772,0.0,0.0,16.0
2008-01-16,CBS Evening News,CBS,9.0,28.666666666666668,9.0,9.41860465116279,0.0,0.0,18.0
2008-01-17,ABC Evening News,ABC,6.833333333333332,28.666666666666668,6.833333333333332,7.151162790697673,0.0,0.0,19.0
2008-01-17,CBS Evening News,CBS,5.833333333333334,28.333333333333336,5.833333333333334,6.176470588235294,0.0,0.0,18.0
2008-01-18,ABC Evening News,ABC,10.833333333333332,28.333333333333336,10.833333333333332,11.470588235294114,0.0,0.0,16.0
2008-01-18,CBS Evening News,CBS,5.833333333333333,28.500000000000004,5.833333333333333,6.140350877192982,0.0,0.0,17.0
2008-01-19,ABC Evening News,ABC,10.333333333333334,28.0,10.333333333333334,11.071428571428571,1.0,0.3333333333333333,18.0
2008-01-19,CBS Evening News,CBS,11.333333333333332,28.166666666666668,11.333333333333332,12.071005917159761,0.0,0.0,13.0
2008-01-20,ABC Evening News,ABC,11.333333333333332,28.5,11.333333333333332,11.929824561403507,1.0,0.16666666666666666,15.0
2008-01-21,ABC Evening News,ABC,8.833333333333332,28.166666666666668,8.833333333333332,9.408284023668637,1.0,0.5,14.0
2008-01-21,CBS Evening News,CBS,6.0,28.5,6.0,6.315789473684211,0.0,0.0,17.0
2008-01-22,ABC Evening News,ABC,9.0,28.833333333333332,9.0,9.364161849710984,0.0,0.0,17.0
2008-01-22,CBS Evening News,CBS,7.833333333333333,28.333333333333336,7.833333333333333,8.294117647058822,0.0,0.0,16.0
2008-01-23,ABC Evening News,ABC,8.833333333333332,26.666666666666668,8.833333333333332,9.937499999999998,1.0,2.0,18.0
2008-01-23,CBS Evening News,CBS,5.5,27.333333333333332,5.5,6.036585365853659,1.0,1.1666666666666667,17.0
2008-01-24,ABC Evening News,ABC,8.5,28.833333333333336,8.5,8.84393063583815,0.0,0.0,16.0
2008-01-24,CBS Evening News,CBS,6.166666666666667,28.666666666666668,6.166666666666667,6.453488372093023,0.0,0.0,18.0
2008-01-25,ABC Evening News,ABC,7.833333333333334,27.666666666666668,7.833333333333334,8.493975903614459,1.0,0.3333333333333333,20.0
2008-01-25,CBS Evening News,CBS,7.166666666666666,27.833333333333332,7.166666666666666,7.724550898203592,1.0,0.5,18.0
2008-01-26,ABC Evening News,ABC,9.833333333333332,28.333333333333336,9.833333333333332,10.41176470588235,1.0,0.3333333333333333,20.0
2008-01-26,CBS Evening News,CBS,7.833333333333333,28.16666666666667,7.833333333333333,8.343195266272188,0.0,0.0,18.0
2008-01-27,ABC Evening News,ABC,8.5,26.5,8.5,9.622641509433961,1.0,2.1666666666666665,21.0
2008-01-28,ABC Evening News,ABC,14.5,28.333333333333332,14.5,15.352941176470589,0.0,0.0,13.0
2008-01-28,CBS Evening News,CBS,9.666666666666668,28.333333333333336,9.666666666666668,10.23529411764706,0.0,0.0,16.0
2008-01-29,ABC Evening News,ABC,8.166666666666666,28.666666666666664,8.166666666666666,8.546511627906977,0.0,0.0,16.0
2008-01-29,CBS Evening News,CBS,7.833333333333333,28.500000000000004,7.833333333333333,8.245614035087717,0.0,0.0,17.0
2008-01-30,ABC Evening News,ABC,9.666666666666666,28.666666666666664,9.666666666666666,10.116279069767442,0.0,0.0,16.0
2008-01-30,CBS Evening News,CBS,11.333333333333334,28.333333333333336,11.333333333333334,11.999999999999998,0.0,0.0,14.0
2008-01-31,ABC Evening News,ABC,9.333333333333334,28.5,9.333333333333334,9.824561403508772,0.0,0.0,16.0
2008-01-31,CBS Evening News,CBS,6.833333333333333,28.666666666666668,6.833333333333333,7.151162790697674,0.0,0.0,17.0
2008-02-01,ABC Evening News,ABC,3.833333333333333,28.333333333333336,3.833333333333333,4.058823529411764,0.0,0.0,18.0
2008-02-01,CBS Evening News,CBS,4.0,28.500000000000004,4.0,4.2105263157894735,0.0,0.0,21.0
2008-02-02,ABC Evening News,ABC,10.666666666666666,29.0,10.666666666666666,11.03448275862069,0.0,0.0,21.0
2008-02-02,CBS Evening News,CBS,6.666666666666666,28.166666666666668,6.666666666666666,7.10059171597633,0.0,0.0,18.0
2008-02-03,ABC Evening News,ABC,10.833333333333334,28.666666666666664,10.833333333333334,11.337209302325583,1.0,0.16666666666666666,17.0
2008-02-03,CBS Evening News,CBS,11.166666666666668,27.5,11.166666666666668,12.181818181818183,1.0,0.3333333333333333,15.0
2008-02-04,ABC Evening News,ABC,11.500000000000002,28.000000000000004,11.500000000000002,12.321428571428571,1.0,0.5,16.0
2008-02-04,CBS Evening News,CBS,10.833333333333334,28.33333333333334,10.833333333333334,11.470588235294116,0.0,0.0,14.0
2008-02-05,ABC Evening News,ABC,11.333333333333334,28.666666666666668,11.333333333333334,11.86046511627907,0.0,0.0,17.0
2008-02-05,CBS Evening News,CBS,13.166666666666666,28.333333333333336,13.166666666666666,13.941176470588234,0.0,0.0,15.0
2008-02-06,ABC Evening News,ABC,11.5,28.66666666666667,11.5,12.03488372093023,0.0,0.0,13.0
2008-02-06,CBS Evening News,CBS,6.166666666666666,28.66666666666667,6.166666666666666,6.453488372093021,0.0,0.0,15.0
2008-02-07,ABC Evening News,ABC,8.0,28.333333333333332,8.0,8.470588235294118,0.0,0.0,18.0
2008-02-07,CBS Evening News,CBS,6.166666666666666,28.333333333333336,6.166666666666666,6.5294117647058805,0.0,0.0,19.0
2008-02-08,ABC Evening News,ABC,5.999999999999999,28.666666666666668,5.999999999999999,6.279069767441859,0.0,0.0,17.0
2008-02-08,CBS Evening News,CBS,5.166666666666666,28.666666666666668,5.166666666666666,5.4069767441860455,0.0,0.0,17.0
2008-02-09,ABC Evening News,ABC,11.166666666666666,28.5,11.166666666666666,11.75438596491228,0.0,0.0,18.0
2008-02-09,CBS Evening News,CBS,8.166666666666666,28.333333333333336,8.166666666666666,8.64705882352941,0.0,0.0,18.0
2008-02-10,ABC Evening News,ABC,8.666666666666668,20.666666666666668,8.666666666666668,12.580645161290324,0.0,0.0,10.0
2008-02-11,ABC Evening News,ABC,5.5,28.833333333333336,5.5,5.722543352601155,0.0,0.0,20.0
2008-02-11,CBS Evening News,CBS,5.666666666666667,28.5,5.666666666666667,5.964912280701754,0.0,0.0,20.0
2008-02-12,ABC Evening News,ABC,8.833333333333332,28.333333333333332,8.833333333333332,9.352941176470587,0.0,0.0,16.0
2008-02-12,CBS Evening News,CBS,6.5,28.833333333333336,6.5,6.763005780346821,0.0,0.0,16.0
2008-02-13,ABC Evening News,ABC,5.999999999999999,28.500000000000004,5.999999999999999,6.315789473684209,0.0,0.0,15.0
2008-02-13,CBS Evening News,CBS,10.5,28.500000000000004,10.5,11.052631578947366,0.0,0.0,18.0
2008-02-14,ABC Evening News,ABC,4.833333333333334,28.666666666666668,4.833333333333334,5.058139534883722,0.0,0.0,16.0
2008-02-14,CBS Evening News,CBS,7.0,28.666666666666668,7.0,7.325581395348837,0.0,0.0,14.0
2008-02-15,ABC Evening News,ABC,9.166666666666666,28.5,9.166666666666666,9.649122807017545,0.0,0.0,16.0
2008-02-15,CBS Evening News,CBS,9.166666666666666,28.499999999999996,9.166666666666666,9.649122807017545,0.0,0.0,15.0
2008-02-16,ABC Evening News,ABC,9.833333333333334,28.666666666666668,9.833333333333334,10.290697674418604,0.0,0.0,18.0
2008-02-16,CBS Evening News,CBS,5.0,28.5,5.0,5.2631578947368425,0.0,0.0,16.0
2008-02-17,ABC Evening News,ABC,7.5,28.833333333333336,7.5,7.803468208092485,0.0,0.0,18.0
2008-02-18,ABC Evening News,ABC,6.666666666666666,28.66666666666667,6.666666666666666,6.97674418604651,0.0,0.0,18.0
2008-02-18,CBS Evening News,CBS,5.833333333333334,28.500000000000004,5.833333333333334,6.140350877192983,0.0,0.0,20.0
2008-02-19,ABC Evening News,ABC,8.666666666666668,28.500000000000004,8.666666666666668,9.122807017543861,0.0,0.0,17.0
2008-02-19,CBS Evening News,CBS,9.5,28.5,9.5,10.0,0.0,0.0,17.0
2008-02-20,ABC Evening News,ABC,9.166666666666668,28.5,9.166666666666668,9.649122807017546,0.0,0.0,16.0
2008-02-20,CBS Evening News,CBS,8.166666666666666,29.0,8.166666666666666,8.448275862068964,0.0,0.0,18.0
2008-02-21,ABC Evening News,ABC,8.0,28.5,8.0,8.421052631578947,0.0,0.0,16.0
2008-02-21,CBS Evening News,CBS,10.666666666666668,28.833333333333332,10.666666666666668,11.098265895953759,0.0,0.0,16.0
2008-02-22,ABC Evening News,ABC,6.666666666666667,28.333333333333336,6.666666666666667,7.0588235294117645,0.0,0.0,17.0
2008-02-22,CBS Evening News,CBS,4.833333333333333,28.666666666666668,4.833333333333333,5.058139534883721,0.0,0.0,17.0
2008-02-23,ABC Evening News,ABC,7.166666666666666,28.833333333333336,7.166666666666666,7.456647398843929,0.0,0.0,18.0
2008-02-23,CBS Evening News,CBS,5.5,28.166666666666668,5.5,5.8579881656804735,0.0,0.0,17.0
2008-02-24,CBS Evening News,CBS,5.666666666666666,28.166666666666668,5.666666666666666,6.0355029585798805,0.0,0.0,17.0
2008-02-25,ABC Evening News,ABC,7.333333333333333,28.500000000000004,7.333333333333333,7.719298245614034,0.0,0.0,18.0
2008-02-25,CBS Evening News,CBS,10.166666666666668,28.666666666666664,10.166666666666668,10.639534883720932,0.0,0.0,15.0
2008-02-26,ABC Evening News,ABC,5.833333333333333,28.499999999999996,5.833333333333333,6.140350877192983,0.0,0.0,17.0
2008-02-26,CBS Evening News,CBS,8.833333333333334,28.5,8.833333333333334,9.298245614035087,0.0,0.0,18.0
2008-02-27,ABC Evening News,ABC,6.166666666666666,28.83333333333334,6.166666666666666,6.4161849710982635,0.0,0.0,17.0
2008-02-27,CBS Evening News,CBS,6.666666666666666,28.666666666666664,6.666666666666666,6.976744186046512,0.0,0.0,17.0
2008-02-28,ABC Evening News,ABC,5.833333333333334,28.333333333333332,5.833333333333334,6.176470588235295,0.0,0.0,19.0
2008-02-28,CBS Evening News,CBS,5.0,28.5,5.0,5.2631578947368425,0.0,0.0,18.0
2008-02-29,ABC Evening News,ABC,8.0,28.166666666666664,8.0,8.520710059171599,0.0,0.0,18.0
2008-02-29,CBS Evening News,CBS,5.0,28.500000000000004,5.0,5.263157894736842,0.0,0.0,17.0
2008-03-01,ABC Evening News,ABC,8.666666666666666,28.333333333333332,8.666666666666666,9.176470588235295,1.0,0.3333333333333333,18.0
2008-03-01,CBS Evening News,CBS,5.5,27.666666666666668,5.5,5.9638554216867465,1.0,0.3333333333333333,18.0
2008-03-02,ABC Evening News,ABC,7.166666666666666,27.166666666666668,7.166666666666666,7.9141104294478515,1.0,1.6666666666666667,20.0
2008-03-02,CBS Evening News,CBS,6.166666666666666,14.499999999999998,6.166666666666666,12.758620689655173,0.0,0.0,8.0
2008-03-03,ABC Evening News,ABC,9.833333333333332,28.166666666666668,9.833333333333332,10.473372781065086,1.0,0.3333333333333333,19.0
2008-03-03,CBS Evening News,CBS,14.000000000000002,28.666666666666668,14.000000000000002,14.651162790697676,0.0,0.0,12.0
2008-03-04,ABC Evening News,ABC,13.0,28.500000000000004,13.0,13.684210526315788,0.0,0.0,14.0
2008-03-04,CBS Evening News,CBS,10.833333333333334,28.666666666666664,10.833333333333334,11.337209302325583,0.0,0.0,13.0
2008-03-05,ABC Evening News,ABC,12.333333333333334,28.500000000000007,12.333333333333334,12.982456140350873,0.0,0.0,15.0
2008-03-05,CBS Evening News,CBS,9.333333333333332,28.666666666666668,9.333333333333332,9.767441860465114,0.0,0.0,16.0
2008-03-06,ABC Evening News,ABC,4.0,26.66666666666667,4.0,4.499999999999999,1.0,1.6666666666666667,21.0
2008-03-06,CBS Evening News,CBS,4.333333333333334,26.833333333333336,4.333333333333334,4.844720496894411,1.0,1.6666666666666667,19.0
2008-03-07,ABC Evening News,ABC,6.333333333333334,28.0,6.333333333333334,6.7857142857142865,1.0,0.5,17.0
2008-03-07,CBS Evening News,CBS,4.833333333333334,28.166666666666664,4.833333333333334,5.147928994082842,1.0,0.3333333333333333,20.0
2008-03-08,ABC Evening News,ABC,7.833333333333334,29.000000000000004,7.833333333333334,8.10344827586207,0.0,0.0,17.0
2008-03-08,CBS Evening News,CBS,7.666666666666667,28.5,7.666666666666667,8.070175438596491,0.0,0.0,16.0
2008-03-09,ABC Evening News,ABC,4.666666666666666,18.166666666666668,4.666666666666666,7.706422018348622,0.0,0.0,13.0
2008-03-09,CBS Evening News,CBS,5.666666666666667,20.333333333333332,5.666666666666667,8.360655737704919,0.0,0.0,13.0
2008-03-10,ABC Evening News,ABC,8.166666666666666,28.500000000000004,8.166666666666666,8.596491228070173,0.0,0.0,18.0
2008-03-10,CBS Evening News,CBS,11.0,28.500000000000004,11.0,11.578947368421051,0.0,0.0,14.0
2008-03-11,ABC Evening News,ABC,6.333333333333334,28.5,6.333333333333334,6.666666666666668,0.0,0.0,17.0
2008-03-11,CBS Evening News,CBS,7.666666666666666,28.500000000000004,7.666666666666666,8.07017543859649,0.0,0.0,17.0
2008-03-12,ABC Evening News,ABC,8.5,28.666666666666668,8.5,8.895348837209301,0.0,0.0,19.0
2008-03-12,CBS Evening News,CBS,6.5,28.5,6.5,6.842105263157895,0.0,0.0,17.0
2008-03-13,ABC Evening News,ABC,7.666666666666666,28.166666666666668,7.666666666666666,8.16568047337278,0.0,0.0,17.0
2008-03-13,CBS Evening News,CBS,5.833333333333334,28.5,5.833333333333334,6.140350877192984,0.0,0.0,18.0
2008-03-14,ABC Evening News,ABC,8.5,28.5,8.5,8.947368421052632,0.0,0.0,18.0
2008-03-14,CBS Evening News,CBS,7.833333333333333,28.666666666666664,7.833333333333333,8.197674418604652,0.0,0.0,16.0
2008-03-15,ABC Evening News,ABC,2.8333333333333335,13.666666666666666,2.8333333333333335,6.219512195121951,0.0,0.0,10.0
2008-03-16,ABC Evening News,ABC,6.333333333333334,21.333333333333332,6.333333333333334,8.906250000000002,0.0,0.0,13.0
2008-03-17,ABC Evening News,ABC,8.166666666666666,28.666666666666664,8.166666666666666,8.546511627906977,0.0,0.0,16.0
2008-03-17,CBS Evening News,CBS,5.5,28.500000000000004,5.5,5.789473684210526,0.0,0.0,17.0
2008-03-18,ABC Evening News,ABC,10.333333333333334,28.666666666666668,10.333333333333334,10.813953488372093,0.0,0.0,17.0
2008-03-18,CBS Evening News,CBS,10.666666666666668,28.5,10.666666666666668,11.228070175438598,0.0,0.0,16.0
2008-03-19,ABC Evening News,ABC,4.333333333333334,28.5,4.333333333333334,4.561403508771931,0.0,0.0,18.0
2008-03-19,CBS Evening News,CBS,8.333333333333334,28.333333333333336,8.333333333333334,8.823529411764707,0.0,0.0,15.0
2008-03-20,ABC Evening News,ABC,7.666666666666666,29.000000000000004,7.666666666666666,7.931034482758618,0.0,0.0,17.0
2008-03-20,CBS Evening News,CBS,8.5,28.666666666666668,8.5,8.895348837209301,0.0,0.0,15.0
2008-03-21,ABC Evening News,ABC,11.666666666666668,28.666666666666664,11.666666666666668,12.209302325581397,0.0,0.0,16.0
2008-03-21,CBS Evening News,CBS,10.333333333333334,28.500000000000004,10.333333333333334,10.877192982456139,0.0,0.0,15.0
2008-03-22,ABC Evening News,ABC,7.666666666666666,28.166666666666668,7.666666666666666,8.16568047337278,1.0,0.3333333333333333,23.0
2008-03-23,ABC Evening News,ABC,3.833333333333333,26.5,3.833333333333333,4.339622641509433,1.0,2.1666666666666665,19.0
2008-03-24,ABC Evening News,ABC,7.833333333333332,28.833333333333332,7.833333333333332,8.15028901734104,0.0,0.0,18.0
2008-03-24,CBS Evening News,CBS,3.666666666666667,28.166666666666668,3.666666666666667,3.9053254437869827,0.0,0.0,19.0
2008-03-25,ABC Evening News,ABC,7.166666666666666,28.333333333333336,7.166666666666666,7.588235294117646,0.0,0.0,17.0
2008-03-25,CBS Evening News,CBS,6.833333333333333,28.500000000000004,6.833333333333333,7.19298245614035,0.0,0.0,18.0
2008-03-26,ABC Evening News,ABC,8.166666666666666,28.666666666666668,8.166666666666666,8.546511627906975,0.0,0.0,17.0
2008-03-26,CBS Evening News,CBS,4.5,28.833333333333332,4.5,4.682080924855492,0.0,0.0,21.0
2008-03-27,ABC Evening News,ABC,7.0,28.833333333333332,7.0,7.283236994219654,0.0,0.0,17.0
2008-03-27,CBS Evening News,CBS,7.333333333333333,28.666666666666668,7.333333333333333,7.674418604651162,0.0,0.0,18.0
2008-03-28,ABC Evening News,ABC,8.833333333333332,28.666666666666664,8.833333333333332,9.244186046511627,0.0,0.0,19.0
2008-03-28,CBS Evening News,CBS,10.166666666666668,28.5,10.166666666666668,10.701754385964914,0.0,0.0,17.0
2008-03-29,ABC Evening News,ABC,9.333333333333332,28.5,9.333333333333332,9.82456140350877,1.0,0.16666666666666666,17.0
2008-03-30,ABC Evening News,ABC,5.5,28.66666666666667,5.5,5.755813953488371,0.0,0.0,20.0
2008-03-31,ABC Evening News,ABC,6.833333333333334,28.666666666666668,6.833333333333334,7.151162790697675,0.0,0.0,16.0
2008-03-31,CBS Evening News,CBS,5.5,28.666666666666664,5.5,5.7558139534883725,0.0,0.0,20.0
2008-04-01,ABC Evening News,ABC,8.666666666666666,28.166666666666664,8.666666666666666,9.230769230769232,0.0,0.0,16.0
2008-04-01,CBS Evening News,CBS,3.666666666666667,28.5,3.666666666666667,3.859649122807018,0.0,0.0,18.0
2008-04-02,ABC Evening News,ABC,6.166666666666667,28.333333333333332,6.166666666666667,6.529411764705882,0.0,0.0,17.0
2008-04-02,CBS Evening News,CBS,3.8333333333333335,28.333333333333336,3.8333333333333335,4.0588235294117645,0.0,0.0,18.0
2008-04-03,ABC Evening News,ABC,8.5,28.166666666666664,8.5,9.053254437869823,0.0,0.0,18.0
2008-04-03,CBS Evening News,CBS,5.333333333333334,28.333333333333336,5.333333333333334,5.647058823529412,0.0,0.0,17.0
2008-04-04,ABC Evening News,ABC,5.833333333333334,28.833333333333336,5.833333333333334,6.069364161849712,0.0,0.0,17.0
2008-04-04,CBS Evening News,CBS,8.833333333333334,28.166666666666664,8.833333333333334,9.40828402366864,0.0,0.0,15.0
2008-04-05,ABC Evening News,ABC,7.666666666666666,28.5,7.666666666666666,8.07017543859649,0.0,0.0,19.0
2008-04-06,CBS Evening News,CBS,5.666666666666667,28.500000000000004,5.666666666666667,5.964912280701753,0.0,0.0,17.0
2008-04-07,ABC Evening News,ABC,6.666666666666666,28.666666666666668,6.666666666666666,6.976744186046511,0.0,0.0,15.0
2008-04-07,CBS Evening News,CBS,7.833333333333334,28.5,7.833333333333334,8.245614035087721,0.0,0.0,16.0
2008-04-08,ABC Evening News,ABC,7.0,28.666666666666664,7.0,7.325581395348838,0.0,0.0,16.0
2008-04-08,CBS Evening News,CBS,5.333333333333333,28.16666666666667,5.333333333333333,5.680473372781064,0.0,0.0,15.0
2008-04-09,ABC Evening News,ABC,6.833333333333333,28.833333333333336,6.833333333333333,7.109826589595375,0.0,0.0,18.0
2008-04-09,CBS Evening News,CBS,8.166666666666666,28.5,8.166666666666666,8.596491228070175,0.0,0.0,18.0
2008-04-10,ABC Evening News,ABC,7.833333333333333,28.5,7.833333333333333,8.24561403508772,0.0,0.0,16.0
2008-04-10,CBS Evening News,CBS,4.166666666666667,28.666666666666668,4.166666666666667,4.36046511627907,0.0,0.0,17.0
2008-04-11,ABC Evening News,ABC,6.833333333333333,28.500000000000004,6.833333333333333,7.19298245614035,0.0,0.0,17.0
2008-04-11,CBS Evening News,CBS,6.833333333333332,28.333333333333332,6.833333333333332,7.235294117647058,0.0,0.0,22.0
2008-04-12,ABC Evening News,ABC,5.333333333333333,29.0,5.333333333333333,5.517241379310345,0.0,0.0,20.0
2008-04-14,ABC Evening News,ABC,9.833333333333334,28.666666666666668,9.833333333333334,10.290697674418604,0.0,0.0,17.0
2008-04-14,CBS Evening News,CBS,5.333333333333334,28.5,5.333333333333334,5.614035087719299,0.0,0.0,15.0
2008-04-15,ABC Evening News,ABC,8.0,28.666666666666668,8.0,8.372093023255813,0.0,0.0,17.0
2008-04-15,CBS Evening News,CBS,9.833333333333332,29.0,9.833333333333332,10.172413793103447,0.0,0.0,17.0
2008-04-16,ABC Evening News,ABC,6.666666666666666,28.666666666666668,6.666666666666666,6.976744186046511,0.0,0.0,17.0
2008-04-16,CBS Evening News,CBS,5.666666666666667,28.833333333333332,5.666666666666667,5.895953757225434,0.0,0.0,18.0
2008-04-17,ABC Evening News,ABC,8.5,28.333333333333336,8.5,9.0,0.0,0.0,15.0
2008-04-17,CBS Evening News,CBS,7.0,28.833333333333336,7.0,7.283236994219653,0.0,0.0,15.0
2008-04-18,ABC Evening News,ABC,6.5,28.666666666666668,6.5,6.8023255813953485,0.0,0.0,17.0
2008-04-18,CBS Evening News,CBS,8.0,28.833333333333332,8.0,8.323699421965319,0.0,0.0,17.0
2008-04-19,CBS Evening News,CBS,7.5,28.666666666666664,7.5,7.848837209302326,0.0,0.0,17.0
2008-04-20,ABC Evening News,ABC,7.666666666666666,28.833333333333332,7.666666666666666,7.976878612716762,0.0,0.0,17.0
2008-04-20,CBS Evening News,CBS,4.166666666666667,28.666666666666664,4.166666666666667,4.36046511627907,0.0,0.0,16.0
2008-04-21,ABC Evening News,ABC,6.666666666666666,28.666666666666668,6.666666666666666,6.976744186046511,0.0,0.0,16.0
2008-04-21,CBS Evening News,CBS,13.666666666666668,29.000000000000004,13.666666666666668,14.137931034482758,0.0,0.0,14.0
2008-04-22,ABC Evening News,ABC,7.333333333333333,28.666666666666664,7.333333333333333,7.674418604651163,0.0,0.0,16.0
2008-04-22,CBS Evening News,CBS,11.5,28.666666666666668,11.5,12.034883720930232,0.0,0.0,15.0
2008-04-23,ABC Evening News,ABC,8.666666666666666,28.833333333333336,8.666666666666666,9.017341040462426,0.0,0.0,18.0
2008-04-23,CBS Evening News,CBS,10.333333333333332,28.833333333333336,10.333333333333332,10.7514450867052,0.0,0.0,17.0
2008-04-24,ABC Evening News,ABC,6.666666666666666,28.66666666666667,6.666666666666666,6.97674418604651,0.0,0.0,18.0
2008-04-24,CBS Evening News,CBS,5.333333333333334,29.0,5.333333333333334,5.517241379310346,0.0,0.0,16.0
2008-04-25,ABC Evening News,ABC,4.333333333333334,28.666666666666668,4.333333333333334,4.5348837209302335,0.0,0.0,19.0
2008-04-25,CBS Evening News,CBS,8.0,29.0,8.0,8.275862068965518,0.0,0.0,16.0
2008-04-26,ABC Evening News,ABC,2.8333333333333335,13.333333333333334,2.8333333333333335,6.375,0.0,0.0,10.0
2008-04-26,CBS Evening News,CBS,5.5,28.83333333333334,5.5,5.722543352601155,0.0,0.0,15.0
2008-04-27,ABC Evening News,ABC,7.0,28.666666666666668,7.0,7.325581395348837,0.0,0.0,19.0
2008-04-28,ABC Evening News,ABC,4.166666666666667,28.166666666666668,4.166666666666667,4.437869822485207,0.0,0.0,17.0
2008-04-28,CBS Evening News,CBS,7.0,28.833333333333336,7.0,7.283236994219653,0.0,0.0,18.0
2008-04-29,ABC Evening News,ABC,8.333333333333332,28.66666666666667,8.333333333333332,8.720930232558137,0.0,0.0,18.0
2008-04-29,CBS Evening News,CBS,7.833333333333333,28.666666666666668,7.833333333333333,8.19767441860465,0.0,0.0,18.0
2008-04-30,ABC Evening News,ABC,8.5,28.166666666666664,8.5,9.053254437869823,0.0,0.0,16.0
2008-04-30,CBS Evening News,CBS,8.5,28.666666666666668,8.5,8.895348837209301,0.0,0.0,17.0
2008-05-01,ABC Evening News,ABC,8.833333333333332,28.666666666666664,8.833333333333332,9.244186046511627,0.0,0.0,18.0
2008-05-01,CBS Evening News,CBS,8.833333333333334,28.833333333333336,8.833333333333334,9.190751445086704,0.0,0.0,17.0
2008-05-02,ABC Evening News,ABC,5.166666666666667,28.500000000000004,5.166666666666667,5.438596491228069,0.0,0.0,18.0
2008-05-02,CBS Evening News,CBS,5.166666666666667,28.5,5.166666666666667,5.43859649122807,0.0,0.0,16.0
2008-05-03,ABC Evening News,ABC,6.0,28.833333333333336,6.0,6.2427745664739875,0.0,0.0,18.0
2008-05-03,CBS Evening News,CBS,7.333333333333334,28.833333333333332,7.333333333333334,7.630057803468209,0.0,0.0,15.0
2008-05-04,ABC Evening News,ABC,7.5,26.83333333333334,7.5,8.38509316770186,1.0,1.5,16.0
2008-05-04,CBS Evening News,CBS,7.5,28.666666666666668,7.5,7.848837209302325,0.0,0.0,18.0
2008-05-05,ABC Evening News,ABC,10.166666666666666,28.5,10.166666666666666,10.701754385964913,0.0,0.0,18.0
2008-05-05,CBS Evening News,CBS,9.333333333333334,29.0,9.333333333333334,9.655172413793103,0.0,0.0,16.0
2008-05-06,ABC Evening News,ABC,10.166666666666666,28.666666666666668,10.166666666666666,10.63953488372093,0.0,0.0,17.0
2008-05-06,CBS Evening News,CBS,9.0,28.833333333333332,9.0,9.364161849710984,0.0,0.0,17.0
2008-05-07,ABC Evening News,ABC,11.666666666666666,28.833333333333332,11.666666666666666,12.138728323699423,0.0,0.0,16.0
2008-05-07,CBS Evening News,CBS,9.833333333333332,28.833333333333336,9.833333333333332,10.231213872832367,0.0,0.0,16.0
2008-05-08,ABC Evening News,ABC,10.666666666666666,28.5,10.666666666666666,11.228070175438596,0.0,0.0,16.0
2008-05-08,CBS Evening News,CBS,10.0,28.833333333333332,10.0,10.404624277456648,0.0,0.0,17.0
2008-05-09,ABC Evening News,ABC,8.5,28.666666666666668,8.5,8.895348837209301,0.0,0.0,17.0
2008-05-09,CBS Evening News,CBS,5.5,28.833333333333336,5.5,5.722543352601155,0.0,0.0,19.0
2008-05-10,ABC Evening News,ABC,6.166666666666667,26.666666666666668,6.166666666666667,6.9375,1.0,2.1666666666666665,18.0
2008-05-10,CBS Evening News,CBS,7.333333333333333,29.000000000000004,7.333333333333333,7.586206896551723,0.0,0.0,14.0
2008-05-11,ABC Evening News,ABC,6.166666666666666,28.333333333333336,6.166666666666666,6.5294117647058805,0.0,0.0,18.0
2008-05-11,CBS Evening News,CBS,10.5,28.666666666666664,10.5,10.988372093023257,0.0,0.0,15.0
2008-05-12,ABC Evening News,ABC,8.666666666666666,28.666666666666668,8.666666666666666,9.069767441860465,0.0,0.0,17.0
2008-05-12,CBS Evening News,CBS,8.5,29.0,8.5,8.793103448275861,0.0,0.0,14.0
2008-05-13,ABC Evening News,ABC,7.166666666666666,28.66666666666667,7.166666666666666,7.499999999999997,0.0,0.0,20.0
2008-05-13,CBS Evening News,CBS,7.333333333333333,28.833333333333336,7.333333333333333,7.630057803468207,0.0,0.0,16.0
2008-05-14,ABC Evening News,ABC,6.0,28.666666666666668,6.0,6.27906976744186,0.0,0.0,15.0
